LINE_SEGMENT,TRACK_NUMBER,BEG MP,GRADE_TO_NEXT
1,1,218.71,0.11
1,1,218.82,0.16
1,1,219.62,-0.02
1,1,219.96,0.08
1,1,220.07,-0.02
1,1,220.45,-0.09
1,1,220.6,-0.34
1,1,221,0.02
1,1,221.09,0.33
1,1,221.3,0.43
1,1,221.7,0.17
1,1,221.78,-0.02
1,1,222.15,0.06
1,1,222.34,-0.03
1,1,222.53,0.21
1,1,222.91,0.32
1,1,223.29,0.25
1,1,223.48,0.31
1,1,224.18,0.21
1,1,224.33,0.05
1,1,224.77,0.06
1,1,224.92,0.18
1,1,225.11,0.6
1,1,225.28,0
1,1,225.37,0.53
1,1,225.45,-0.34
1,1,225.56,-0.63
1,1,226.13,-0.74
1,1,226.47,-0.62
1,1,227.05,0.25
1,1,227.38,0.21
1,1,227.55,0.08
1,1,227.67,7.10E-03
1,1,227.93,0.08
1,1,228.03,0.02
1,1,228.69,0.06
1,1,228.95,0
1,1,229.28,-0.11
1,1,229.37,-0.39
1,1,229.65,-0.16
1,1,229.71,0.07
1,1,229.84,0.27
1,1,230.11,0.06
1,1,230.43,0
1,1,230.54,-0.03
1,1,230.77,-0.19
1,1,230.87,-0.46
1,1,231.09,-0.08
1,1,231.21,0.23
1,1,231.41,-0.07
1,1,231.49,-0.51
1,1,231.7,-0.05
1,1,231.79,0.37
1,1,231.87,0.59
1,1,232.04,0.23
1,1,232.1,-0.19
1,1,232.29,0.2
1,1,232.38,0.59
1,1,232.5,0.49
1,1,232.57,0.1
1,1,232.67,-0.12
1,1,233.14,-0.23
1,1,233.29,0.08
1,1,233.39,-0.02
1,1,233.52,-1.04
1,1,233.65,-0.78
1,1,233.85,0.57
1,1,234.26,0.46
1,1,234.52,-0.68
1,1,235.37,-0.63
1,1,235.81,0.59
1,1,236.6,-0.64
1,1,237.5,-0.64
1,1,238.06,-0.69
1,1,238.38,0
1,1,238.82,-1.43
1,1,239.01,-1.04
1,1,239.39,-0.44
1,1,239.58,-0.04
1,1,239.77,0.19
1,1,239.9,0.54
1,1,240.11,0.66
1,1,240.87,0.63
1,1,242.04,0.63
1,1,242.42,0.63
1,1,242.99,0.31
1,1,243.17,0.34
1,1,243.62,0.88
1,1,243.76,-0.47
1,1,244.3,0.47
1,1,245.03,-0.62
1,1,245.76,0.62
1,1,246.53,0.52
1,1,246.79,0.55
1,1,247.02,0.47
1,1,247.15,0.06
1,1,247.31,5.40E-03
1,1,248.01,-0.04
1,1,248.08,-0.02
1,1,248.16,0.2
1,1,248.56,0.16
1,1,248.67,0.09
1,1,248.8,0.23
1,1,249.39,0.14
1,1,249.65,0.19
1,1,250.07,0.1
1,1,251.11,-0.02
1,1,252.34,-0.63
1,1,252.84,-0.32
1,1,254.42,0.62
1,1,255.01,0.69
1,1,255.52,0.39
1,1,255.72,-0.1
1,1,255.75,-0.19
1,1,255.85,-0.49
1,1,256.3,-0.63
1,1,256.43,-0.66
1,1,256.62,-0.65
1,1,256.79,-0.72
1,1,257.02,-0.18
1,1,257.42,-0.98
1,1,257.74,-0.25
1,1,257.9,0.3
1,1,258.2,0.78
1,1,258.8,-0.92
1,1,259.12,-0.72
1,1,259.24,-0.44
1,1,259.37,-0.16
1,1,259.46,0.11
1,1,259.56,0.4
1,1,259.69,0.71
1,1,259.96,-2.90E-03
1,1,260.59,-0.53
1,1,261.1,0.59
1,1,261.72,-0.66
1,1,262.53,-0.83
1,1,262.76,-0.44
1,1,263.17,0.73
1,1,263.52,0.6
1,1,263.73,0.73
1,1,264.01,0.61
1,1,264.14,0.25
1,1,264.4,-0.41
1,1,264.84,0.62
1,1,265.37,-0.44
1,1,265.72,-0.63
1,1,265.97,0.42
1,1,266.36,0.7
1,1,266.57,0.62
1,1,266.74,0.64
1,1,267.61,0.31
1,1,267.91,0.55
1,1,268.23,0.3
1,1,268.65,0.05
1,1,268.75,-0.09
1,1,268.93,0.22
1,1,269.12,0.26
1,1,269.31,-0.06
1,1,269.54,0.15
1,1,269.75,0.11
1,1,270.18,0.02
1,1,270.79,-0.21
1,1,271.45,0.07
1,1,271.74,0.4
1,1,272,-5.20E-03
1,1,272.72,-0.03
1,1,273.57,-0.37
1,1,273.74,-0.55
1,1,274.09,-0.54
1,1,274.29,-0.62
1,1,274.5,-0.49
1,1,275.09,-0.59
1,1,275.28,-0.67
1,1,275.75,-0.63
1,1,276,-0.72
1,1,276.24,-0.61
1,1,276.75,-0.94
1,1,276.91,-0.45
1,1,277.18,-0.7
1,1,277.55,-0.52
1,1,277.8,-0.68
1,1,278.04,-0.73
1,1,278.46,0.12
1,1,278.78,0.04
1,1,279.1,-0.14
1,1,279.77,0.07
1,1,279.98,0.29
1,1,280.2,0.18
1,1,280.39,-0.05
1,1,280.81,-0.06
1,1,280.87,0.1
1,1,281.06,0.18
1,1,281.25,0.04
1,1,282,5.00E-03
1,1,282.38,0.07
1,1,283.29,0.03
1,1,283.65,0.27
1,1,283.97,-0.01
1,1,284.27,0.05
1,1,284.47,-0.02
1,1,285.03,0.03
1,1,285.41,0.08
1,1,285.7,0.26
1,1,286.04,-0.11
1,1,286.49,0.05
1,1,287.12,0.09
1,1,287.31,0
1,1,287.44,0.04
1,1,288.04,0.27
1,1,288.38,0.07
1,1,289.06,0.22
1,1,289.62,-0.09
1,1,290.15,-0.06
1,1,290.68,0.02
1,1,290.96,0.34
1,1,291.34,0.52
1,1,291.53,0.11
1,1,291.74,0.24
1,1,292.8,1.18
1,1,293,0.26
1,1,293.16,0.06
1,1,293.86,0.3
1,1,293.99,0.68
1,1,294.56,0.78
1,1,294.88,0.38
1,1,295.26,0.63
1,1,296.59,0.39
1,1,296.97,0.52
1,1,297.15,0.65
1,1,298.75,0.38
1,1,299.17,0.75
1,1,300.17,0.33
1,1,300.33,-0.47
1,1,300.63,0.24
1,1,300.75,0.75
1,1,301.09,0.43
1,1,301.28,0.28
1,1,301.51,-0.02
1,1,301.77,0.33
1,1,301.97,0.07
1,2,301.97,0.2
1,2,302.08,0.03
1,1,302.13,0.47
1,2,302.19,-0.27
1,1,302.27,0.43
1,2,302.27,-0.6
1,1,302.5,-0.46
1,2,302.68,0.58
1,1,302.74,-0.12
1,1,302.82,0.5
1,2,302.93,0.77
1,1,302.99,0.9
1,1,303.01,0.43
1,1,303.13,-0.54
1,1,303.38,0.41
1,2,303.4,-0.73
1,1,303.48,0.68
1,1,303.61,0.44
1,1,303.82,0.11
1,2,303.95,-0.69
1,1,303.99,-0.2
1,1,304.01,-0.95
1,2,304.14,-0.78
1,1,304.24,-1.29
1,2,304.33,-0.37
1,2,304.41,-0.63
1,2,304.92,-0.72
1,1,304.96,-1.37
1,1,305.11,-1.5
1,2,305.11,-0.63
1,2,305.3,-0.69
1,1,305.3,-1.12
1,2,305.49,-0.56
1,1,305.49,-1.17
1,1,305.68,-1.42
1,2,305.68,-0.66
1,1,305.87,-1.51
1,1,306.06,-0.73
1,2,306.06,-0.62
1,1,306.17,-0.38
1,1,306.28,-0.59
1,1,306.38,-0.83
1,2,306.43,-0.68
1,1,306.53,-0.38
1,1,306.64,-0.78
1,1,306.72,-0.91
1,2,306.74,-0.68
1,1,306.81,-0.08
1,1,307,0.2
1,2,307.08,-0.52
1,2,307.17,-0.6
1,1,307.21,0.15
1,2,307.27,-0.82
1,1,307.34,-0.18
1,2,307.4,-0.25
1,2,307.48,-0.06
1,1,307.48,0.19
1,1,307.57,0.53
1,2,307.57,-0.25
1,1,307.65,0.64
1,2,307.65,-0.39
1,1,307.91,-0.43
1,2,308.01,-0.31
1,2,308.12,-0.23
1,1,308.14,-0.15
1,1,308.27,0.04
1,2,308.33,-0.1
1,2,308.44,0.23
1,1,308.71,0.14
1,1,309.09,0.03
1,1,309.27,0.08
1,1,309.47,0.17
1,1,309.65,0.07
1,1,310.17,0.1
1,1,310.77,0.17
1,1,310.98,0.18
1,1,311.23,0.1
1,1,311.93,0.28
1,1,312.08,0.12
1,1,312.4,0.01
1,1,312.87,0.08
1,1,313.31,0.14
1,1,314.03,0.33
1,1,314.27,0.09
1,1,314.43,0.02
1,1,314.81,0.11
1,1,315.24,0.11
1,1,316.25,0.22
1,1,316.62,0.15
1,1,317.42,0.1
1,1,317.8,0.19
1,1,318.18,0.12
1,1,318.65,0.17
1,1,319.69,0.39
1,1,319.96,0.03
1,1,320.3,0.11
1,1,320.52,0.01
1,1,320.68,0.22
1,1,320.83,0.21
1,1,321.32,0.14
1,1,321.45,0
1,1,321.57,0.36
1,1,321.68,0.67
1,1,321.83,0.88
1,1,322,0.58
1,1,322.1,-0.05
1,1,322.19,-0.39
1,1,322.32,-0.21
1,1,322.44,0.16
1,1,322.59,-0.08
1,1,322.7,0.22
1,1,322.78,0.48
1,1,322.91,0.8
1,1,323.12,0.55
1,1,323.38,0.8
1,1,323.61,0.63
1,1,323.88,0.69
1,1,324.43,0.59
1,1,324.9,0.68
1,1,325.33,0.63
1,1,326.21,0.04
1,1,326.59,0.3
1,1,326.87,0.07
1,1,327.17,0.25
1,1,327.5,0.08
1,1,327.78,-0.15
1,1,328.08,0.08
1,1,328.44,-0.32
1,1,328.52,-0.76
1,1,328.73,-0.41
1,1,328.86,-0.16
1,1,329.33,0.36
1,1,329.47,0.85
1,1,329.69,0.49
1,1,329.79,0.3
1,1,329.92,0.09
1,1,330.03,-0.11
1,1,330.17,-0.3
1,1,330.45,-0.12
1,1,330.54,0.25
1,1,330.88,0.02
1,1,330.96,-0.17
1,1,331.13,0.17
1,1,331.32,-0.01
1,1,331.61,0.31
1,1,331.81,-0.29
1,1,332,-0.1
1,1,332.38,0.34
1,1,332.61,-0.11
1,1,333.25,-0.42
1,1,333.59,-0.08
1,1,333.75,0.19
1,1,333.82,0.34
1,1,333.99,0.25
1,1,334.09,0.39
1,1,334.27,0.11
1,1,334.46,-9.90E-03
1,1,334.65,-0.26
1,1,334.77,-0.17
1,1,335.03,-0.36
1,1,335.22,-0.15
1,1,335.59,0.42
1,1,335.78,-0.64
1,1,336.14,-0.3
1,1,336.25,0
1,1,336.43,0.6
1,1,336.54,0.86
1,1,336.72,0.09
1,1,337.02,0.46
1,1,337.29,0.04
1,1,337.63,-0.02
1,1,337.97,-1.12
1,1,338.14,-1.35
1,1,338.25,-1.33
1,1,338.44,-1.27
1,1,338.63,-1.24
1,1,338.82,-1.3
1,1,339.01,-1.52
1,1,339.09,-1.06
1,1,339.2,-1.31
1,1,339.43,-1.65
1,1,339.54,-1.15
1,1,339.81,-1.49
1,1,340.06,-1.02
1,1,340.19,-0.81
1,1,340.4,-0.47
1,1,340.47,-0.1
1,1,340.55,0.22
1,1,340.7,0.07
1,1,340.77,-0.4
1,1,340.96,-0.01
1,1,341.45,0.12
1,1,341.87,0.25
1,1,342.25,0.33
1,1,342.44,0.06
1,1,342.63,0.13
1,1,342.82,0.01
1,1,343.04,0.35
1,1,343.21,0.51
1,1,343.37,0.22
1,1,343.46,-0.02
1,1,343.59,-0.37
1,1,343.75,-0.17
1,1,343.92,0.13
1,1,344.01,0.36
1,1,344.2,0.44
1,1,344.45,-0.01
1,1,344.56,0.07
1,1,344.69,0.29
1,1,344.88,0.38
1,1,345.07,-0.02
1,1,345.17,-0.32
1,1,345.72,0.03
1,1,345.83,0.24
1,1,346.83,0.33
1,1,347.06,0.16
1,1,347.36,0.26
1,1,347.99,0.59
1,1,348.27,0.21
1,1,348.38,-0.03
1,1,348.67,0.2
1,1,349.01,0.27
1,1,349.58,0.2
1,1,349.83,0.31
1,1,350.17,0.13
1,1,350.47,0.7
1,1,350.64,0.93
1,1,350.94,0.62
1,1,351.23,0.67
1,1,351.6,0.54
1,1,351.81,0.73
1,1,352.04,0.64
1,1,352.46,0.53
1,1,352.65,0.63
1,1,353.02,0.6
1,1,353.21,0.74
1,1,353.41,0.66
1,1,353.79,0.38
1,1,353.88,0.02
1,1,353.98,-0.12
1,1,354.17,-0.2
1,1,354.35,0.32
1,1,354.51,0.57
1,1,354.77,0.71
1,1,354.96,0.66
1,1,355.26,0.62
1,1,355.71,0.39
1,1,355.87,0
1,1,356.06,-0.19
1,1,356.25,-0.26
1,1,356.44,-0.28
1,1,356.62,-0.24
1,1,356.8,0.79
1,1,357.03,-0.18
1,1,357.29,0.13
1,1,357.48,0.07
1,1,357.57,0.15
1,1,357.84,-0.44
1,1,358.09,0.3
1,1,358.71,-0.14
1,1,358.94,0.22
1,1,359.18,0.42
1,1,359.28,0.17
1,1,359.69,0.08
1,1,359.94,-0.11
1,1,360.03,-0.3
1,1,360.22,-0.11
1,1,360.34,0.05
1,1,360.43,0.05
1,1,360.56,0.05
1,1,360.94,0.18
1,1,361.06,0.23
1,1,361.23,-0.32
1,1,361.61,0.42
1,1,362,0.35
1,1,362.04,0
1,1,362.08,-0.29
1,1,362.33,0.72
1,1,362.59,0.47
1,1,362.67,0.12
1,1,362.74,-0.32
1,1,362.87,-0.2
1,1,363.18,0.05
1,1,363.37,0.62
1,1,363.54,0.42
1,1,363.63,0.19
1,1,363.93,0.15
1,1,364.12,0.21
1,1,364.31,0.11
1,1,364.43,0.18
1,1,364.62,0
1,1,364.71,-0.34
1,1,364.9,-0.05
1,1,365.03,0.3
1,1,365.15,0.67
1,1,365.47,0.34
1,1,365.72,0.38
1,1,365.92,0.28
1,1,366.04,0.01
1,1,366.3,0.43
1,1,366.49,0.12
1,1,366.76,0.62
1,1,366.91,0.29
1,1,367.04,0.03
1,1,367.23,-0.33
1,1,367.34,-0.62
1,1,367.61,-0.22
1,1,367.74,0.17
1,1,367.88,0.51
1,1,368.12,0.02
1,1,368.31,0.36
1,1,368.42,0.72
1,1,368.56,0.53
1,1,368.65,-0.03
1,1,368.75,-0.18
1,1,368.86,0.07
1,1,368.96,0.49
1,1,369.13,0.36
1,1,369.24,0.12
1,1,369.5,-0.08
1,1,369.69,0.09
1,1,370.01,0.32
1,1,370.34,0.18
1,1,370.75,-0.42
1,1,370.94,-0.6
1,1,371.21,-0.68
1,1,371.51,-0.62
1,1,372.1,-0.71
1,1,372.78,0.33
1,1,373.1,0.67
1,1,373.29,0.58
1,1,373.41,0.53
1,1,373.68,-0.67
1,1,374.05,-0.66
1,1,374.54,-0.61
1,1,374.81,-0.74
1,1,375,-0.6
1,1,375.37,-0.77
1,1,375.79,0.64
1,1,376.32,0.5
1,1,377.66,-1.83
1,1,377.76,-0.43
1,1,378.4,-0.64
1,1,378.78,-0.77
1,1,378.97,-0.6
1,1,379.44,0.78
1,1,379.85,0.61
1,1,380.99,-0.09
1,1,381.15,8.30E-03
1,1,382.05,0.51
1,1,382.15,0.67
1,1,382.22,0.6
1,1,382.55,0.58
1,1,382.8,0.74
1,1,382.85,0.65
1,1,383.06,0.57
1,1,383.27,0.77
1,1,383.38,0.64
1,1,383.61,0.59
1,1,383.89,-0.66
1,1,384.24,-0.61
1,1,384.87,-0.02
1,1,384.94,-0.25
1,1,385.06,0.51
1,1,385.19,0.84
1,1,385.36,0.56
1,1,385.6,0.68
1,1,385.91,0.4
1,1,386,0.26
1,1,386.11,-0.05
1,1,386.38,0.37
1,1,386.74,0.42
1,1,386.93,0.53
1,1,387.21,0.84
1,1,387.44,0.55
1,1,387.98,-0.33
1,1,388.55,0.32
1,1,388.93,0.55
1,1,389.31,0.59
1,1,390.36,-0.32
1,1,390.9,-0.01
1,1,391.21,0
1,1,391.25,0.39
1,1,391.32,0.4
1,1,391.47,0.33
1,1,391.57,0.79
1,1,391.64,0.8
1,1,391.72,0.65
1,1,392.06,0.2
1,1,392.36,0.35
1,1,392.84,-0.15
1,1,393.06,-7.60E-03
1,1,393.31,-0.59
1,1,393.73,-0.45
1,1,393.82,-0.6
1,1,394.07,-0.39
1,1,394.18,-0.2
1,1,394.52,-0.71
1,0,395.24,-0.01
1,0,395.68,-0.2
1,0,395.83,0
1,0,395.99,0.57
1,0,396.4,0.84
1,0,396.59,0.52
1,0,397.23,-0.61
1,0,397.84,-0.76
1,0,398.19,-0.22
1,0,398.57,0.01
1,0,398.67,0.09
1,0,398.86,0.01
1,0,399.11,0
1,0,399.34,0.11
1,0,399.45,-0.07
1,0,399.72,0
1,0,400.03,9.90E-03
1,0,400.6,0.24
1,0,401.06,-0.35
1,0,401.56,-0.23
1,0,401.87,-0.69
1,0,402.47,-0.61
1,0,402.85,-0.7
1,0,402.97,-0.75
1,0,403.15,-0.64
1,0,403.27,-0.53
1,0,403.48,-0.81
1,0,403.67,-0.62
1,0,404.38,0.38
1,0,404.85,-0.56
1,0,405.29,0.12
1,1,406.07,-0.39
1,1,406.33,0
1,1,406.53,0.14
1,1,406.75,-0.4
1,1,407.06,0.03
1,1,407.42,0.24
1,1,407.64,-0.22
1,1,408.21,0
1,1,408.36,0.05
1,1,408.79,-0.43
1,1,409.19,0.31
1,1,409.54,-0.52
1,1,409.88,0.14
1,1,410.27,-0.31
1,1,410.7,0
1,1,410.88,0.31
1,1,411.11,-0.35
1,1,411.43,-0.11
1,1,411.74,-0.07
1,0,412.06,-0.12
1,0,412.36,-0.08
1,0,412.67,-0.01
1,0,413.06,0.07
1,0,413.22,0
1,0,413.5,-0.23
1,0,413.82,0.05
1,0,414.05,-0.28
1,0,414.41,-5.20E-03
1,0,414.77,-0.04
1,0,414.86,0
1,0,415.08,-0.35
1,0,415.34,0.14
1,0,415.5,-0.15
1,0,415.71,0.03
1,0,415.99,-0.2
1,0,416.42,0.15
1,0,416.78,-0.4
1,0,417.21,-0.12
1,0,417.67,0.16
1,0,418.01,0
1,0,418.27,0.05
1,0,418.38,-0.05
1,0,418.52,0
1,0,418.65,0.15
1,0,418.78,0.27
1,0,419.04,-0.14
1,0,419.41,-0.38
1,0,419.62,-0.48
1,0,419.91,0.16
1,0,420.22,-0.08
1,0,420.75,-0.32
1,0,421.28,-0.02
1,0,421.57,0.07
1,0,421.89,0.3
1,0,422.16,0.04
1,1,422.46,0.16
1,1,422.57,0
1,1,422.68,-0.07
1,1,422.93,-0.72
1,1,423.59,0.68
1,1,424.24,0.81
1,1,424.37,0.66
1,1,424.56,0.58
1,1,424.81,0.74
1,1,425.17,-0.6
1,1,425.68,-0.68
1,1,426.13,-0.64
1,1,426.64,-0.74
1,1,427.07,0.02
1,1,427.46,-0.03
1,1,427.65,0.22
1,1,427.82,0.03
1,1,428.12,0.14
1,1,428.34,0.53
1,1,428.65,0.72
1,1,428.84,0.55
1,1,428.92,0.66
1,0,429.33,0.78
1,0,429.46,0.57
1,0,429.78,0.71
1,0,430.01,0.64
1,0,430.62,0.62
1,0,431.8,0.27
1,0,433.86,-0.69
1,0,434.17,-0.41
1,0,434.39,-0.79
1,0,434.69,-5.50E-03
1,0,435.03,-0.04
1,0,435.24,0.03
1,0,435.58,0.46
1,0,435.91,0.81
1,0,436.08,0.66
1,0,436.55,0.7
1,1,437.08,0.32
1,1,437.37,0.05
1,1,437.66,-0.53
1,1,437.89,-0.37
1,1,438.21,-0.61
1,1,438.54,-0.31
1,1,438.89,-0.65
1,1,439.67,-0.63
1,1,440.01,-0.88
1,1,440.24,-0.52
1,1,440.71,-6.83
1,1,440.73,-0.33
1,1,441.17,-0.67
1,1,441.66,-0.75
1,1,442.1,-0.31
1,1,442.23,-0.46
1,1,442.36,-0.61
1,1,442.49,-0.47
1,1,442.57,-0.72
1,1,442.89,-0.27
1,1,443.04,-0.69
1,1,443.06,-0.68
1,1,443.15,-0.45
1,0,443.49,0.34
1,0,444.47,0.65
1,0,444.8,0.9
1,0,444.96,0.58
1,0,445.16,0.66
1,0,445.67,-0.68
1,0,446.09,-0.63
1,0,446.4,-0.76
1,0,446.7,0
1,0,447.08,0.79
1,1,447.49,0.63
1,1,447.63,0.57
1,1,447.72,0.68
1,1,448.07,-0.02
1,1,448.35,0.08
1,1,448.52,-0.02
1,1,448.72,-0.37
1,1,449.05,0.34
1,1,449.34,0.59
1,1,449.78,-0.6
1,1,450.18,-0.69
1,1,450.37,-0.59
1,1,450.6,-0.66
1,1,450.94,-0.78
1,1,451.17,-0.63
1,1,451.55,-0.35
1,1,451.98,-0.27
1,1,452.22,-0.27
1,1,452.59,-0.31
1,1,452.7,-0.19
1,1,453.01,0.06
1,1,453.23,-0.32
1,1,453.55,-0.18
1,1,453.79,-0.13
1,1,454.21,-0.03
1,1,454.33,-0.15
1,1,454.55,-0.03
1,1,454.8,-0.17
1,1,455.04,-0.28
1,1,455.29,-0.01
1,1,455.5,-0.31
1,1,455.71,-0.06
1,1,455.95,-0.35
1,1,456.36,-0.05
1,1,456.61,-0.56
1,1,456.91,-0.05
1,1,457.2,-0.13
1,1,457.34,0
1,0,458.08,0.52
1,0,458.3,0
1,0,458.48,-0.18
1,0,458.68,0.29
1,0,458.82,0.38
1,0,459.03,0.59
1,0,459.47,0.95
1,0,459.65,0.7
1,0,459.77,0.6
1,0,460.53,-0.33
1,0,461.15,0
1,0,461.37,0.18
1,0,461.54,-0.11
1,0,461.71,-0.49
1,0,462.11,-0.52
1,0,462.28,-0.8
1,0,462.48,-0.5
1,0,462.76,0.17
1,0,463.04,0.78
1,0,463.23,0.61
1,0,463.42,0.54
1,0,463.67,0.64
1,0,463.9,0.46
1,0,464.12,0.34
1,0,464.4,0.68
1,0,464.59,0.47
1,0,464.77,0.58
1,0,464.97,0.34
1,0,465.16,0.73
1,0,465.68,1.02
1,0,465.88,0
1,0,466.02,0.68
1,0,466.13,0.63
1,0,466.24,0.59
1,1,466.98,0.62
1,1,467.38,-0.6
1,1,467.7,-0.67
1,1,467.91,-0.53
1,1,468.04,-0.38
1,1,468.21,-0.71
1,1,468.37,-0.37
1,1,468.46,-0.57
1,1,468.66,-0.45
1,1,468.79,-0.67
1,1,468.89,-0.44
1,1,468.97,-0.55
1,1,469.88,-0.58
1,1,470.11,-0.7
1,1,470.45,-0.52
1,1,470.58,-0.69
1,1,471.04,-0.44
1,1,471.5,-0.63
1,1,472.65,-0.44
1,1,472.91,-0.63
1,1,473.12,-0.61
1,1,473.36,-0.54
1,1,473.73,-0.02
1,1,473.93,-0.67
1,1,474.14,-0.01
1,1,474.43,-0.03
2,0,2.03,0
2,0,2.06,-0.21
2,0,2.35,-0.23
2,0,2.5,0.49
2,0,2.58,-0.94
2,0,2.62,1.1
2,0,3.32,0.7
2,0,3.37,0.9
2,0,3.41,0.39
2,0,3.69,0
2,0,3.95,-0.49
2,0,4.05,-0.36
2,0,4.11,-0.79
2,0,4.3,-0.9
2,0,4.49,-0.49
2,0,4.57,-1
2,0,4.7,-0.5
2,0,4.78,-1.01
2,0,4.82,-0.45
2,1,4.99,-0.45
2,1,5.04,-0.23
2,1,5.2,0
2,1,5.43,-0.4
2,1,5.6,-0.26
2,1,5.79,-0.1
2,1,5.98,0.08
2,1,7.21,0
2,1,8.74,0.07
2,0,8.87,0.07
2,0,9,0.08
2,0,9.37,0.35
2,0,9.65,0.14
2,0,9.88,0
2,0,10.92,0.05
2,0,11.03,0
2,0,11.92,0.2
2,0,12.07,0
2,0,12.15,0.18
2,0,12.36,0
2,0,12.38,0.03
2,0,13.55,0.39
2,0,13.8,0.87
2,0,13.84,0.29
2,0,13.86,0
2,0,14.48,0.28
2,0,14.78,0.12
2,0,15.24,0
2,0,15.86,0.12
2,0,16.18,0
2,0,17.04,0.09
2,0,17.44,0
2,0,17.93,0.36
2,0,18.44,0
2,0,18.48,-0.22
2,0,18.61,-0.09
2,0,18.65,0.4
2,0,18.74,0.3
2,0,18.76,0
2,0,18.78,0
2,0,18.82,0
2,0,18.84,-0.3
2,0,18.86,-0.34
2,0,19.01,-4.70E-03
2,0,19.41,0.48
2,0,19.59,0
2,0,19.65,0.09
2,0,19.67,0
2,0,19.88,-0.07
2,0,20.55,0.05
2,0,20.74,0.17
2,0,21.34,0
2,0,21.93,0.09
2,0,22.05,0.13
2,0,22.18,0.24
2,0,22.3,0.08
2,0,22.41,0.16
2,0,22.72,0.33
2,0,22.77,-0.47
2,0,22.78,0.09
2,0,22.94,0.54
2,0,23.07,0
2,0,23.12,-20
2,0,23.12,0
2,0,23.19,0.32
2,0,23.34,0
2,0,23.5,-0.32
2,0,23.65,0
2,0,23.93,0.1
2,0,24.41,0.06
2,0,24.6,-0.1
2,0,24.71,0.05
2,0,25.41,0.29
2,0,25.6,0
2,0,26.21,0.09
2,0,26.6,0.04
2,0,26.94,0.31
2,0,27.17,0
2,0,27.23,-0.11
2,0,27.61,0.15
2,0,27.75,0.39
2,0,28.04,-0.15
2,0,28.31,0
2,0,28.33,-0.16
2,0,28.44,-0.11
2,0,28.56,0.17
2,0,29.11,0.18
2,0,29.23,0.07
2,0,29.42,0.29
2,0,29.57,0
2,0,30,0.09
2,0,30.34,0.2
2,0,30.68,0.06
2,0,32.85,0.4
2,0,33.13,0
2,0,33.45,0.4
2,0,33.64,0.29
2,0,34.02,0.2
2,0,34.11,-0.03
2,0,34.4,0.06
2,0,34.58,-0.06
2,0,34.87,0.29
2,1,35.15,0.29
2,1,35.25,0.09
2,1,35.44,0
2,1,35.82,0
2,1,36.01,-0.09
2,1,36.39,0
2,1,36.96,0.09
2,1,37.16,0.2
2,1,37.49,0.31
2,1,38.45,0.2
2,1,38.47,0.1
2,1,38.48,-0.09
2,1,38.5,-0.1
2,1,38.66,-0.2
2,1,38.67,-0.1
2,1,38.69,-0.09
2,1,38.71,0
2,1,38.73,0
2,1,39.05,0.99
2,1,39.11,0.01
2,1,39.36,0.21
2,1,39.49,0
2,1,39.55,-0.1
2,1,39.62,-0.07
2,1,39.7,-0.23
2,1,40,-0.09
2,1,40.06,0
2,1,40.15,0.1
2,1,41.42,0.8
2,1,41.5,0.42
2,1,42.05,0
2,1,42.26,-0.39
2,1,42.67,0
2,1,43.16,0.12
2,1,43.33,0.39
2,1,43.65,-0.4
2,1,44.27,-0.09
2,1,44.89,0.05
2,1,45.27,-0.04
2,1,45.73,0
2,1,45.8,0.27
2,1,46.43,-0.05
2,1,46.75,0.11
2,1,47.64,0
2,1,48.22,-0.29
2,1,48.32,0.12
2,1,48.56,0.17
2,1,48.72,0
2,1,49.06,0.1
2,1,49.25,0.15
2,1,49.83,0.06
2,1,50.06,-0.16
2,1,50.12,0
2,1,51.08,0.13
2,1,51.2,-0.18
2,1,51.47,0
2,1,51.91,0.22
2,1,52.5,0.09
2,1,53.26,0.3
2,1,53.68,-0.02
2,1,53.94,0.07
2,1,54.19,0.11
2,1,54.57,0.15
2,1,54.98,-0.13
2,1,55.23,-0.1
2,1,55.48,0
2,1,55.7,-0.02
2,1,56.08,0.13
2,1,56.53,-0.16
2,1,56.99,-0.09
2,1,57.01,-0.11
2,1,57.12,0
2,1,57.41,0.08
2,1,57.69,0.1
2,1,58.36,-0.33
2,1,58.53,0
2,0,60.32,0.14
2,0,60.59,0.29
2,0,60.84,0
2,0,61.12,0.06
2,0,61.5,0.12
2,0,62.26,0.24
2,0,63.02,0
2,0,63.58,0.16
2,0,64.34,0.05
2,0,64.91,0.2
2,0,65.1,0.39
2,0,65.25,0
2,0,65.44,0.2
2,0,66.04,0.04
2,0,66.42,0.32
2,0,67.42,0
2,0,67.74,0.39
2,0,68.32,0
2,0,68.7,0.4
2,0,69.26,0
2,0,69.74,0.39
2,0,70.75,0
2,0,70.88,0.59
2,0,75.93,0
2,0,76.19,-0.18
2,0,77.65,-0.51
2,0,78.85,-0.28
2,0,79.69,0
2,0,80.46,0.57
2,0,83.66,0.19
2,0,84.72,0.07
2,0,85.18,0
2,0,85.28,-0.19
2,0,85.66,0
2,0,86.08,0.41
2,0,86.72,0.23
2,0,87.83,0.03
2,0,89.53,0.24
2,0,90.67,0.25
2,0,92.29,-0.12
2,0,93.23,0.3
2,0,94.75,0.4
2,0,95.3,-0.41
2,0,95.53,0
2,0,95.68,0.3
2,0,95.84,-0.18
2,0,96.21,0
2,0,96.29,0.4
