LS,BMP,EMP,BegState,EndState,PASS SPEED,FREIGHT SPEED,TRACKS
7105,75.1,85.7,"LAUTZ, TX","STRATFORD, TX",N/A,49,1
7105,75.1,85.7,"LAUTZ, TX","STRATFORD, TX",N/A,49,1
7105,75.1,85.7,"LAUTZ, TX","STRATFORD, TX",N/A,49,1
7105,75.1,85.7,"LAUTZ, TX","STRATFORD, TX",N/A,49,1
7105,75.1,85.7,"LAUTZ, TX","STRATFORD, TX",N/A,49,1
7105,75.1,85.7,"LAUTZ, TX","STRATFORD, TX",N/A,49,1
7105,75.1,85.7,"LAUTZ, TX","STRATFORD, TX",N/A,49,1
7105,75.1,85.7,"LAUTZ, TX","STRATFORD, TX",N/A,49,1
7105,85.7,100.1,"STRATFORD, TX","KERRICK, TX",N/A,49,1
7105,85.7,100.1,"STRATFORD, TX","KERRICK, TX",N/A,49,1
7105,85.7,100.1,"STRATFORD, TX","KERRICK, TX",N/A,49,1
7105,85.7,100.1,"STRATFORD, TX","KERRICK, TX",N/A,49,1
7105,85.7,100.1,"STRATFORD, TX","KERRICK, TX",N/A,49,1
7105,85.7,100.1,"STRATFORD, TX","KERRICK, TX",N/A,49,1
7105,85.7,100.1,"STRATFORD, TX","KERRICK, TX",N/A,49,1
7105,85.7,100.1,"STRATFORD, TX","KERRICK, TX",N/A,49,1
7105,85.7,100.1,"STRATFORD, TX","KERRICK, TX",N/A,49,1
7105,85.7,100.1,"STRATFORD, TX","KERRICK, TX",N/A,49,1
7105,85.7,100.1,"STRATFORD, TX","KERRICK, TX",N/A,49,1
7105,85.7,100.1,"STRATFORD, TX","KERRICK, TX",N/A,49,1
7105,85.7,100.1,"STRATFORD, TX","KERRICK, TX",N/A,49,1
7105,85.7,100.1,"STRATFORD, TX","KERRICK, TX",N/A,49,1
7105,85.7,100.1,"STRATFORD, TX","KERRICK, TX",N/A,49,1
7105,100.1,111,"KERRICK, TX","CONRAD, OK",N/A,49,1
7105,100.1,111,"KERRICK, TX","CONRAD, OK",N/A,49,1
7105,100.1,111,"KERRICK, TX","CONRAD, OK",N/A,49,1
7105,100.1,111,"KERRICK, TX","CONRAD, OK",N/A,49,1
7105,100.1,111,"KERRICK, TX","CONRAD, OK",N/A,49,1
7105,100.1,111,"KERRICK, TX","CONRAD, OK",N/A,49,1
7105,100.1,111,"KERRICK, TX","CONRAD, OK",N/A,49,1
7105,100.1,111,"KERRICK, TX","CONRAD, OK",N/A,49,1
7105,100.1,111,"KERRICK, TX","CONRAD, OK",N/A,49,1
7105,100.1,111,"KERRICK, TX","CONRAD, OK",N/A,49,1
7105,100.1,111,"KERRICK, TX","CONRAD, OK",N/A,49,1
7105,111,122.6,"CONRAD, OK","BOISE CITY, OK",N/A,49,1
7105,111,122.6,"CONRAD, OK","BOISE CITY, OK",N/A,49,1
7105,111,122.6,"CONRAD, OK","BOISE CITY, OK",N/A,49,1
7105,111,122.6,"CONRAD, OK","BOISE CITY, OK",N/A,49,1
7105,111,122.6,"CONRAD, OK","BOISE CITY, OK",N/A,49,1
7105,111,122.6,"CONRAD, OK","BOISE CITY, OK",N/A,49,1
7105,111,122.6,"CONRAD, OK","BOISE CITY, OK",N/A,49,1
7105,111,122.6,"CONRAD, OK","BOISE CITY, OK",N/A,49,1
7105,111,122.6,"CONRAD, OK","BOISE CITY, OK",N/A,49,1
7105,111,122.6,"CONRAD, OK","BOISE CITY, OK",N/A,49,1
7105,111,122.6,"CONRAD, OK","BOISE CITY, OK",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,122.6,151.6,"BOISE CITY, OK","CAMPO, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,151.6,173.1,"CAMPO, CO","SPRINGFIELD, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7105,173.1,235.5,"SPRINGFIELD, CO","LAS ANIMAS JC, CO",N/A,49,1
7106,570.8,588.4,"LUBBOCK JCT, TX","HAPPY, TX",N/A,49,1
7106,570.8,588.4,"LUBBOCK JCT, TX","HAPPY, TX",N/A,49,1
7106,570.8,588.4,"LUBBOCK JCT, TX","HAPPY, TX",N/A,49,1
7106,570.8,588.4,"LUBBOCK JCT, TX","HAPPY, TX",N/A,49,1
7106,570.8,588.4,"LUBBOCK JCT, TX","HAPPY, TX",N/A,49,1
7106,570.8,588.4,"LUBBOCK JCT, TX","HAPPY, TX",N/A,49,1
7106,570.8,588.4,"LUBBOCK JCT, TX","HAPPY, TX",N/A,49,1
7106,570.8,588.4,"LUBBOCK JCT, TX","HAPPY, TX",N/A,49,1
7106,570.8,588.4,"LUBBOCK JCT, TX","HAPPY, TX",N/A,49,1
7106,570.8,588.4,"LUBBOCK JCT, TX","HAPPY, TX",N/A,49,1
7106,570.8,588.4,"LUBBOCK JCT, TX","HAPPY, TX",N/A,49,1
7106,570.8,588.4,"LUBBOCK JCT, TX","HAPPY, TX",N/A,49,1
7106,570.8,588.4,"LUBBOCK JCT, TX","HAPPY, TX",N/A,49,1
7106,570.8,588.4,"LUBBOCK JCT, TX","HAPPY, TX",N/A,49,1
7106,570.8,588.4,"LUBBOCK JCT, TX","HAPPY, TX",N/A,49,1
7106,570.8,588.4,"LUBBOCK JCT, TX","HAPPY, TX",N/A,49,1
7106,570.8,588.4,"LUBBOCK JCT, TX","HAPPY, TX",N/A,49,1
7106,570.8,588.4,"LUBBOCK JCT, TX","HAPPY, TX",N/A,49,1
7106,588.4,603.3,"HAPPY, TX","TULIA, TX",N/A,49,1
7106,588.4,603.3,"HAPPY, TX","TULIA, TX",N/A,49,1
7106,588.4,603.3,"HAPPY, TX","TULIA, TX",N/A,49,1
7106,588.4,603.3,"HAPPY, TX","TULIA, TX",N/A,49,1
7106,588.4,603.3,"HAPPY, TX","TULIA, TX",N/A,49,1
7106,588.4,603.3,"HAPPY, TX","TULIA, TX",N/A,49,1
7106,588.4,603.3,"HAPPY, TX","TULIA, TX",N/A,49,1
7106,588.4,603.3,"HAPPY, TX","TULIA, TX",N/A,49,1
7106,588.4,603.3,"HAPPY, TX","TULIA, TX",N/A,49,1
7106,588.4,603.3,"HAPPY, TX","TULIA, TX",N/A,49,1
7106,588.4,603.3,"HAPPY, TX","TULIA, TX",N/A,49,1
7106,588.4,603.3,"HAPPY, TX","TULIA, TX",N/A,49,1
7106,588.4,603.3,"HAPPY, TX","TULIA, TX",N/A,49,1
7106,588.4,603.3,"HAPPY, TX","TULIA, TX",N/A,49,1
7106,588.4,603.3,"HAPPY, TX","TULIA, TX",N/A,49,1
7106,603.3,615.3,"TULIA, TX","KRESS, TX",N/A,49,1
7106,603.3,615.3,"TULIA, TX","KRESS, TX",N/A,49,1
7106,603.3,615.3,"TULIA, TX","KRESS, TX",N/A,49,1
7106,603.3,615.3,"TULIA, TX","KRESS, TX",N/A,49,1
7106,603.3,615.3,"TULIA, TX","KRESS, TX",N/A,49,1
7106,603.3,615.3,"TULIA, TX","KRESS, TX",N/A,49,1
7106,603.3,615.3,"TULIA, TX","KRESS, TX",N/A,49,1
7106,603.3,615.3,"TULIA, TX","KRESS, TX",N/A,49,1
7106,603.3,615.3,"TULIA, TX","KRESS, TX",N/A,49,1
7106,603.3,615.3,"TULIA, TX","KRESS, TX",N/A,49,1
7106,603.3,615.3,"TULIA, TX","KRESS, TX",N/A,49,1
7106,603.3,615.3,"TULIA, TX","KRESS, TX",N/A,49,1
7106,615.3,627.6,"KRESS, TX","PLAINVIEW, TX",N/A,49,1
7106,615.3,627.6,"KRESS, TX","PLAINVIEW, TX",N/A,49,1
7106,615.3,627.6,"KRESS, TX","PLAINVIEW, TX",N/A,49,1
7106,615.3,627.6,"KRESS, TX","PLAINVIEW, TX",N/A,49,1
7106,615.3,627.6,"KRESS, TX","PLAINVIEW, TX",N/A,49,1
7106,615.3,627.6,"KRESS, TX","PLAINVIEW, TX",N/A,49,1
7106,615.3,627.6,"KRESS, TX","PLAINVIEW, TX",N/A,49,1
7106,615.3,627.6,"KRESS, TX","PLAINVIEW, TX",N/A,49,1
7106,615.3,627.6,"KRESS, TX","PLAINVIEW, TX",N/A,49,1
7106,615.3,627.6,"KRESS, TX","PLAINVIEW, TX",N/A,49,1
7106,615.3,627.6,"KRESS, TX","PLAINVIEW, TX",N/A,49,1
7106,615.3,627.6,"KRESS, TX","PLAINVIEW, TX",N/A,49,1
7106,627.6,634,"PLAINVIEW, TX","FURGUSON, TX",N/A,20,1
7106,627.6,634,"PLAINVIEW, TX","FURGUSON, TX",N/A,20,1
7106,627.6,634,"PLAINVIEW, TX","FURGUSON, TX",N/A,20,1
7106,627.6,634,"PLAINVIEW, TX","FURGUSON, TX",N/A,20,1
7106,627.6,634,"PLAINVIEW, TX","FURGUSON, TX",N/A,20,1
7106,627.6,634,"PLAINVIEW, TX","FURGUSON, TX",N/A,20,1
7106,627.6,634,"PLAINVIEW, TX","FURGUSON, TX",N/A,20,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,634,657,"FURGUSON, TX","ABERNATHY, TX",N/A,49,1
7106,657,663.3,"ABERNATHY, TX","MONROE, TX",N/A,49,1
7106,657,663.3,"ABERNATHY, TX","MONROE, TX",N/A,49,1
7106,657,663.3,"ABERNATHY, TX","MONROE, TX",N/A,49,1
7106,657,663.3,"ABERNATHY, TX","MONROE, TX",N/A,49,1
7106,657,663.3,"ABERNATHY, TX","MONROE, TX",N/A,49,1
7106,657,663.3,"ABERNATHY, TX","MONROE, TX",N/A,49,1
7106,663.3,673.5,"MONROE, TX","CANYON JCT, TX",N/A,49,1
7106,663.3,673.5,"MONROE, TX","CANYON JCT, TX",N/A,49,1
7106,663.3,673.5,"MONROE, TX","CANYON JCT, TX",N/A,49,1
7106,663.3,673.5,"MONROE, TX","CANYON JCT, TX",N/A,49,1
7106,663.3,673.5,"MONROE, TX","CANYON JCT, TX",N/A,49,1
7106,663.3,673.5,"MONROE, TX","CANYON JCT, TX",N/A,49,1
7106,663.3,673.5,"MONROE, TX","CANYON JCT, TX",N/A,49,1
7106,663.3,673.5,"MONROE, TX","CANYON JCT, TX",N/A,49,1
7106,663.3,673.5,"MONROE, TX","CANYON JCT, TX",N/A,49,1
7106,663.3,673.5,"MONROE, TX","CANYON JCT, TX",N/A,49,1
7106,673.5,674.6,"CANYON JCT, TX","LUBBOCK, TX",N/A,49,2
7106,674.6,679.8,"LUBBOCK, TX","BURRIS, TX",N/A,55,2
7106,674.6,679.8,"LUBBOCK, TX","BURRIS, TX",N/A,55,2
7106,674.6,679.8,"LUBBOCK, TX","BURRIS, TX",N/A,55,2
7106,674.6,679.8,"LUBBOCK, TX","BURRIS, TX",N/A,55,2
7106,674.6,679.8,"LUBBOCK, TX","BURRIS, TX",N/A,55,2
7106,679.8,684.8,"BURRIS, TX","POSEY BEER, TX",N/A,55,1
7106,679.8,684.8,"BURRIS, TX","POSEY BEER, TX",N/A,55,1
7106,679.8,684.8,"BURRIS, TX","POSEY BEER, TX",N/A,55,1
7106,679.8,684.8,"BURRIS, TX","POSEY BEER, TX",N/A,55,1
7106,679.8,684.8,"BURRIS, TX","POSEY BEER, TX",N/A,55,1
7106,684.8,690,"POSEY BEER, TX","SLATON, TX",N/A,55,1
7106,684.8,690,"POSEY BEER, TX","SLATON, TX",N/A,55,1
7106,684.8,690,"POSEY BEER, TX","SLATON, TX",N/A,55,1
7106,684.8,690,"POSEY BEER, TX","SLATON, TX",N/A,55,1
7106,684.8,690,"POSEY BEER, TX","SLATON, TX",N/A,55,1
7106,684.8,690,"POSEY BEER, TX","SLATON, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,690,713.8,"SLATON, TX","POST, TX",N/A,55,1
7106,713.8,720.3,"POST, TX","AUGUSTUS, TX",N/A,55,1
7106,713.8,720.3,"POST, TX","AUGUSTUS, TX",N/A,55,1
7106,713.8,720.3,"POST, TX","AUGUSTUS, TX",N/A,55,1
7106,713.8,720.3,"POST, TX","AUGUSTUS, TX",N/A,55,1
7106,713.8,720.3,"POST, TX","AUGUSTUS, TX",N/A,55,1
7106,713.8,720.3,"POST, TX","AUGUSTUS, TX",N/A,55,1
7106,713.8,720.3,"POST, TX","AUGUSTUS, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,720.3,756.9,"AUGUSTUS, TX","SNYDER, TX",N/A,55,1
7106,756.9,775.3,"SNYDER, TX","PYRON, TX",N/A,55,1
